feature_name,b7sc
BRONX RIVER PROJECTS BLDG   10,21542211
BRONX RIVER HOUSES COMMUNITY CTR,21542214
BRONX RIVER PARKWAY,21542501
BRONX RIVR PARKWAY,21542501
BRP,21542501
BX RIVER PARKWAY,21542501
BRONX COMMUNITY COLLEGE,21543301
BRONX COMMUNITY COLLEGE CUNY,21543301
BX COMMUNITY COLLEGE,21543301
BX COMMUNITY COLLEGE CUNY,21543301
BRONX CC COLSTON HALL,21543303
COLSTON HALL,21543303
BRONX CC COMMUNITY HALL,21543304
BEGRISCH HALL,21543306
BRONX CC BEGRISCH HALL,21543306
BRONX CC BUTLER HALL,21543308
BUTLER HALL,21543308
BRONX CC HALL OF LANGUAGES,21543309
BRONX CC LANGUAGE HALL,21543309
BRONX CC HALL OF FAME,21543311
BRONX CC PHILOSOPHY HALL,21543312
BRONX CC GATE HOUSE,21543314
BRONX CC BROWN STUDENT CENTER,21543315
BRONX CC R BROWN STUDENT CENTER,21543315
BRONX CC R C BROWN STUDENT CTR,21543315
BRONX CC ROSCOE BROWN CENTER,21543315
BROWN STUDENT CENTER,21543315
R BROWN STUDENT CENTER,21543315
R C BROWN STUDENT CENTER,21543315
ROSCOE C BROWN STUDENT CENTER,21543315
BRONX CC STUDENT CENTER ANNEX,21543316
BROWN STUDENT CENTER ANNEX,21543316
R C BROWN STUDENT CENTER ANNEX,21543316
BRONX CC GOULD HALL,21543317
BRONX CC GOULD RESIDENCE HALL,21543317
BRONX CC LOEW HALL,21543318
BRONX CC SYSTEMS SCIENCE BLDG,21543319
BRONX CC LOEW ANNEX,21543320
BRONX CC LOEW COMPUTER CENTER,21543320
BRONX CC ALUMNI GYMNASIUM,21543321
BRONX CC NICHOLS,21543322
BRONX CC NICHOLS BUILDING,21543322
BRONX CC NICHOLS HALL,21543322
NICHOLS BUILDING,21543322
NICHOLS HALL,21543322
BRONX CC NEW HALL,21543323
BRONX CC ENERGY PLANT,21543324
BLISS HALL,21543325
BRONX CC BLISS HALL,21543325
BRONX CC GUGGENHEIM BUILDING,21543326
BRONX CC GUGGENHEIM HALL,21543326
GUGGENHEIM BUILDING,21543326
GUGGENHEIM HALL,21543326
BRONX CC MEISTER HALL,21543327
BRONX CC SAGE ANNEX,21543328
BRONX CC SAGE HALL,21543329
BRONX CC SAGE HALL LEARNING CTR,21543329
SAGE HALL,21543329
SAGE HALL LEARNING CENTER,21543329
BRONX CC SOUTH HALL,21543330
SOUTH HALL,21543330
BRONX CC HAVEMEYER LABORATORY,21543331
HAVEMEYER LABORATORY,21543331
BRONX CC HAVEMEYER ANNEX,21543332
HAVEMEYER ANNEX,21543332
BRONX CC GREENHOUSE,21543333
BRONX CC SNOW HALL,21543334
BRONX CC MAC CRAKEN HALL,21543335
BRONX CC MACCRAKEN HALL,21543335
BRONX CC MC CRAKEN HALL,21543335
BRONX CC MCCRAKEN HALL,21543335
MAC CRAKEN HALL,21543335
MACCRAKEN HALL,21543335
MC CRAKEN HALL,21543335
MCCRAKEN HALL,21543335
ALTSCHUL HOUSE,21543338
BRONX CC ALTSCHUL HOUSE,21543338
BRONX CC GOULD MEMORIAL LIBRARY,21543339
GOULD HALL,21543339
GOULD LIBRARY,21543339
GOULD MEMORIAL HALL,21543339
GOULD MEMORIAL LIBRARY,21543339
BRONX CC CHILD DEVELOPMENT CTR,21543340
BRONX CC CARL J POLOWCZYK HALL,21543341
BRONX CC CARL POLOWCZYK HALL,21543341
BRONX CC GOULD TECHNOLOGY BLDG,21543341
BRONX CC POLOWCZYK HALL,21543341
CARL J POLOCZYK HALL,21543341
CARL POLOWCZYK HALL,21543341
GOULD TECHNOLOGY BUILDING,21543341
POLOWCZYK HALL,21543341
BRONX PSYCHIATRIC CENTER,21543701
BRONX STATE HOSPITAL,21543701
BX PSYCHIATRIC CENTER,21543701
BX STATE HOSPITAL,21543701
BRONX PARK ZOO,21545001
BRONX ZOO,21545001
BX PARK ZOO,21545001
BX ZOO,21545001
NY ZOOLOGICAL PARK,21545001
BRONX ZOO ANIMAL HOLDING BLDG,21545002
BX ZOO ANIMAL HOLDING BUILDING,21545002
BRONX ZOO - AQUATIC BIRD HOUSE,21545004
BRONX ZOO AQUATIC BIRD HOUSE,21545004
BRONX ZOO BIRD HOUSE,21545004
BRONX ZOO BUILDING    7,21545004
BX ZOO AQUATIC BIRD HOUSE,21545004
BX ZOO BIRD HOUSE,21545004
BX ZOO BUILDING    7,21545004
BRONX ZOO STORE,21545005
BX ZOO STORE,21545005
BRONX ZOO CONGENERATION PLANT,21545006
BX ZOO CONGENERATION PLANT,21545006
BRONX ZOO GORILLA BUILDING,21545007
BRONX ZOO GORILLA FOREST BLDG,21545007
BX ZOO CONGO GORILLA FOREST BLDG,21545007
BX ZOO GORILLA BUILDING,21545007
BX ZOO GORILLA FOREST BUILDING,21545007
BRONX ZOO CURATORIAL HOUSE,21545008
BX ZOO CURATORIAL HOUSE,21545008
BRONX ZOO EAST ADMIN BUILDING,21545009
BRONX ZOO EAST ADMINISTRATION,21545009
BX ZOO EAST ADMIN BUILDING,21545009
BX ZOO EAST ADMINISTRATION BLDG,21545009
BRONX ZOO - CLASSROOMS,21545010
BRONX ZOO BUILDING   35,21545010
BRONX ZOO EDUCATION BUILDING,21545010
BX ZOO BUILDING   35,21545010
BX ZOO EDUCATION BUILDING,21545010
EDUCATION & FRIENDS OF THE ZOO,21545010
BRONX ZOO BUILDING   11,21545011
BRONX ZOO EDUCATIONAL SERVICES,21545011
BX ZOO BUILDING   11,21545011
BX ZOO EDUCATIONAL SERVICES,21545011
BRONX ZOO BUILDING   37,21545012
BRONX ZOO ELEPHANT HOUSE,21545012
BX ZOO BUILDING   37,21545012
BX ZOO ELEPHANT HOUSE,21545012
BRONX ZOO GIRAFFE BUILDING,21545013
BX ZOO GIRAFFE BUILDING,21545013
BRONX ZOO GRAPHICS BUILDING,21545014
BX ZOO GRAPHICS BUILDING,21545014
BRONX ZOO - JUNGLE WORLD,21545015
BRONX ZOO - JUNGLEWORLD,21545015
BRONX ZOO JUNGLE WORLD,21545015
BRONX ZOO JUNGLEWORLD,21545015
BX ZOO JUNGLE WORLD,21545015
BX ZOO JUNGLEWORLD,21545015
BRONX ZOO MADAGASCAR,21545016
BX ZOO MADAGASCAR,21545016
BRONX ZOO MONORAIL MAINT BLDG,21545017
BRONX ZOO MONORAIL MAINTENANCE,21545017
BX ZOO MONORAIL MAINTENANCE BLDG,21545017
BX ZOO MONORIAL MAINT BUILDING,21545017
BRONX ZOO MONORAIL SHELTER,21545018
BX ZOO MONORAIL SHELTER,21545018
BX ZOO WILD ASIA MONORAIL SHLTR,21545018
BRONX ZOO PEST MANAGEMENT,21545019
BX ZOO PEST MANAGEMENT,21545019
BRONX ZOO BUILDING   36,21545020
BRONX ZOO PRIMATES BUILDING,21545020
BX ZOO BUILDING   36,21545020
BX ZOO PRIMATES BUILDING,21545020
BRONX ZOO - MOUSE HOUSE,21545021
BRONX ZOO MOUSE HOUSE,21545021
BRONX ZOO SMALL MAMMALS BUILDING,21545021
BX ZOO MOUSE HOUSE,21545021
BX ZOO SMALL MAMMALS BUILDING,21545021
BRONX ZOO STORAGE TRUCK GARAGE,21545022
BX ZOO STORAGE TRUCK GARAGE,21545022
BRONX ZOO TERRACE CAFE,21545023
BX ZOO TERRACE CAFE,21545023
BRONX ZOO WEST ADMIN BUILDING,21545024
BRONX ZOO WEST ADMINISTRATION,21545024
BX ZOO WEST ADMIN BUILDING,21545024
BX ZOO WEST ADMINISTRATION BLDG,21545024
BRONX ZOO - WORLD OF BIRDS,21545025
BRONX ZOO WORLD OF BIRDS,21545025
BX ZOO WORLD OF BIRDS,21545025
BRONX ZOO - WORLD OF DARKNESS,21545026
BRONX ZOO WORLD OF DARKNESS,21545026
BX ZOO WORLD OF DARKNESS,21545026
BRONX ZOO - WORLD OF REPTILES,21545027
BRONX ZOO WORLD OF REPTILES,21545027
BX ZOO WORLD OF REPTILES,21545027
BRONX ZOO CON ED VAULT,21545028
BRONX ZOO CONED VAULT,21545028
BX ZOO CON ED VAULT,21545028
BX ZOO CONED VAULT,21545028
BX ZOO CON ED & WCS COGENERATION,21545029
BX ZOO CONED & WCS COGENERATION,21545029
BRONX ZOO MONORAIL TRANSFORMERS,21545030
BX ZOO MONORAIL TRANSFORMERS,21545030
BX ZOO CENTER FOR CONSERVATION,21545031
BX ZOO CNTR FOR GLOBAL CONSERV,21545031
BX ZOO CTR FOR GLOBAL CONSERV,21545031
BX ZOO GLOBAL CONSERVATION CTR,21545031
BRONX ZOO SOUTH ADMIN BUILDING,21545032
BRONX ZOO SOUTH ADMINISTRATION,21545032
BX ZOO SOUTH ADMIN BUILDING,21545032
BX ZOO SOUTH ADMINISTRATION BLDG,21545032
BRONX ZOO ASIA GATE,21545034
BX ZOO ASIA GATE,21545034
BRONX ZOO - BUTTERFLY GARDEN,21545037
BRONX ZOO BUTTERFLY GARDEN,21545037
BX ZOO BUTTERFLY GARDEN,21545037
BRONX ZOO - DANCING CRANE CAFE,21545038
BRONX ZOO CRANE CAFE,21545038
BRONX ZOO DANCING CRANE CAFE,21545038
BX ZOO CRANE CAFE,21545038
BX ZOO DANCING CRANE CAFE,21545038
BRONX ZOO ANIMAL HOSPITAL,21545047
BRONX ZOO BUILDING   12,21545047
BRONX ZOO WILDLIFE HEALTH CENTER,21545047
BX ZOO ANIMAL HOSPITAL,21545047
BX ZOO BUILDING   12,21545047
BX ZOO WILDLIFE HEALTH CENTER,21545047
BRONX ZOO TRAMWAY,21545048
BX ZOO TRAMWAY,21545048
BRONX ZOO GROUP SALES BUILDING,21545049
BX ZOO GROUP SALES BUILDING,21545049
BRONX ZOO GORILLA FOREST SHOP,21545050
BX ZOO GORILLA FOREST GIFT SHOP,21545050
BRONXDALE AVENUE,21552001
BRONXDALE HOUSES,21553001
BRONXDALE HOUSES COMPLEX,21553001
BRONXDALE PROJECTS,21553001
BRONXDALE PROJECTS COMPLEX,21553001
BRONXDALE HOUSES BUILDING    1,21553002
BRONXDALE PROJECTS BUILDING    1,21553002
BRONXDALE HOUSES BUILDING    2,21553003
BRONXDALE PROJECTS BUILDING    2,21553003
BRONXDALE HOUSES BUILDING    3,21553004
BRONXDALE PROJECTS BUILDING    3,21553004
BRONXDALE HOUSES BUILDING    4,21553005
BRONXDALE PROJECTS BUILDING    4,21553005
BRONXDALE HOUSES BUILDING    5,21553006
BRONXDALE PROJECTS BUILDING    5,21553006
BRONXDALE HOUSES BUILDING    6,21553007
BRONXDALE PROJECTS BUILDING    6,21553007
BRONXDALE HOUSES BUILDING    7,21553008
BRONXDALE PROJECTS BUILDING    7,21553008
BRONXDALE HOUSES BUILDING    8,21553009
BRONXDALE PROJECTS BUILDING    8,21553009
BRONXDALE HOUSES BUILDING    9,21553010
BRONXDALE PROJECTS BUILDING    9,21553010
BRONXDALE HOUSES BUILDING   10,21553011
BRONXDALE PROJECTS BUILDING   10,21553011
BRONXDALE HOUSES BUILDING   11,21553012
BRONXDALE PROJECTS BUILDING   11,21553012
BRONXDALE HOUSES BUILDING   12,21553013
BRONXDALE PROJECTS BUILDING   12,21553013
BRONXDALE HOUSES BUILDING   13,21553014
BRONXDALE PROJECTS BUILDING   13,21553014
BRONXDALE HOUSES BUILDING   14,21553015
BRONXDALE PROJECTS BUILDING   14,21553015
BRONXDALE HOUSES BUILDING   15,21553016
BRONXDALE PROJECTS BUILDING   15,21553016
BRONXDALE HOUSES BUILDING   16,21553017
BRONXDALE PROJECTS BUILDING   16,21553017
BRONXDALE HOUSES BUILDING   17,21553018
BRONXDALE PROJECTS BUILDING   17,21553018
BRONXDALE HOUSES BUILDING   18,21553019
BRONXDALE PROJECTS BUILDING   18,21553019
BRONXDALE HOUSES BUILDING   19,21553020
BRONXDALE PROJECTS BUILDING   19,21553020
BRONXDALE HOUSES BUILDING   20,21553021
BRONXDALE PROJECTS BUILDING   20,21553021
BRONXDALE HOUSES BUILDING   21,21553022
BRONXDALE PROJECTS BUILDING   21,21553022
BRONXDALE HOUSES BUILDING   22,21553023
BRONXDALE PROJECTS BUILDING   22,21553023
BRONXDALE HOUSES BUILDING   23,21553024
BRONXDALE PROJECTS BUILDING   23,21553024
BRONXDALE HOUSES BUILDING   24,21553025
BRONXDALE PROJECTS BUILDING   24,21553025
BRONXDALE HOUSES BUILDING   25,21553026
BRONXDALE PROJECTS BUILDING   25,21553026
BRONXDALE HOUSES BUILDING   26,21553027
BRONXDALE PROJECTS BUILDING   26,21553027
BRONXDALE HOUSES BUILDING   27,21553028
BRONXDALE PROJECTS BUILDING   27,21553028
BRONXDALE HOUSES BUILDING   28,21553029
BRONXDALE PROJECTS BUILDING   28,21553029
BRONXDALE HOUSES BUILDING   29,21553030
BRONXDALE HOUSES GARAGE,21553030
BRONXDALE PROJECTS BUILDING   29,21553030
BRONXDALE PROJECTS GARAGE,21553030
BRONXDALE HOUSES CHILDREN'S CTR,21553031
BRONXDALE HOUSES CHILDRENS CTR,21553031
BRONXWOOD AVENUE,21562001
BROOK AVENUE,21572001
BROUN PLACE,21579001
BROWN PLACE,21582001
BROWN PLACE,21582001
BROWN LANE,21582002
BROWNS LANE,21582002
BRUCKNER BOULEVARD,21592001
HOUGHTON AVENUE,21592002
BRUCKNER BLVD SOUTHBOUND,21592003
BRUCKNER BOULEVARD WB ROADBED,21592003
BRUCKNER BLVD NORTHBOUND,21592004
BRUCKNER BOULEVARD EB ROADBED,21592004
BRUCKNER BOULEVARD OUTER WB RB,21592005
BRUCKNER BOULEVARD INNER WB RB,21592006
BRUCKNER BOULEVARD OUTER EB RB,21592007
BRE,21592501
BRUCKNER EXPRESSWAY,21592501
I  287,21592501
I-  287,21592501
BRUNER AVENUE,21602001
BRUSH AVENUE,21604001
BRYANT AVENUE,21612001
BUCHANAN PLACE,21622001
BUCK STREET,21632001
BUCKLEY STREET,21633001
BUHRE AVENUE,21642001
BULLARD AVENUE,21652001
BURKE AVENUE,21662001
BANKS LANE,21662002
F BANKS LANE,21662002
F R BANKS LANE,21662002
FRANK BANKS LANE,21662002
FRANK R BANKS LANE,21662002
REV BANKS LANE,21662002
REV F BANKS LANE,21662002
REV F R BANKS LANE,21662002
REV FRANK BANKS LANE,21662002
REV FRANK R BANKS LANE,21662002
REVEREND BANKS LANE,21662002
REVEREND F BANKS LANE,21662002
REVEREND F R BANKS LANE,21662002
REVEREND FRANK BANKS LANE,21662002
REVEREND FRANK R BANKS LANE,21662002
BURNET PLACE,21672001
BURNETT PLACE,21672001
BURR AVENUE,21692001
BUSH STREET,21702001
BUSSING AVENUE,21712001
BUTLER PLACE,21722001
BUTLER HOUSES,21723001
BUTLER HOUSES COMPLEX,21723001
BUTLER PROJECTS,21723001
BUTLER PROJECTS COMPLEX,21723001
BUTLER HOUSES BUILDING    1,21723002
BUTLER PROJECTS BUILDING    1,21723002
BUTLER HOUSES BUILDING    2,21723003
BUTLER PROJECTS BUILDING    2,21723003
BUTLER HOUSES BUILDING    3,21723004
BUTLER PROJECTS BUILDING    3,21723004
BUTLER HOUSES BUILDING    4,21723005
BUTLER PROJECTS BUILDING    4,21723005
BUTLER HOUSES BUILDING    5,21723006
BUTLER PROJECTS BUILDING    5,21723006
BUTLER HOUSES BUILDING    6,21723007
BUTLER PROJECTS BUILDING    6,21723007
BUTLER HOUSES COMMUNITY CENTER,21723008
BUTLER PROJECTS COMMUNITY CENTER,21723008
BUTLER HOUSES CHILDREN'S CENTER,21723009
BUTLER HOUSES CHILDRENS CENTER,21723009
BUTLER PROJECTS CHILDREN'S CTR,21723009
BUTLER PROJECTS CHILDRENS CENTER,21723009
BUTTRICK AVENUE,21725001
BYRON AVENUE,21732001
CAESAR PLACE,21737001
CALHOUN AVENUE,21742001
CALVARY HOSPITAL,21742501
CAMBRELENG AVENUE,21752001
CAMBRIDGE AVENUE,21762001
CAMERON PLACE,21770001
A BAEZ PLACE,21770002
ANTHONY BAEZ PLACE,21770002
BAEZ PLACE,21770002
CAMP STREET,21772001
CAMPBELL DRIVE,21782001
CANAL PLACE,21786001
CANAL ST WEST,21786501
CANAL STREET WEST,21786501
CANNON PLACE,21792001
CARLISLE PLACE,21802001
CARPENTER AVENUE,21812001
CARROLL PLACE,21822001
CAROLL STREET,21822501
CARROLL STREET,21822501
CARTER AVENUE,21832001
CARVER LOOP,21834001
CARVER LOOP NORTH,21834001
CARVER LOOP SOUTH,21834001
CASALS PLACE,21840001
CASANOVA STREET,21842001
CASLER PLACE,21845001
CASTLE HILL AVENUE,21852001
CASTLEHILL AVENUE,21852001
CASTLE HILL HOUSES,21852201
CASTLE HILL HOUSES COMPLEX,21852201
CASTLE HILL PROJECTS,21852201
CASTLE HILL PROJECTS COMPLEX,21852201
CASTLE HILL HOUSES BUILDING    1,21852202
CASTLE HILL PROJECTS BLDG    1,21852202
CASTLE HILL HOUSES BUILDING    2,21852203
CASTLE HILL PROJECTS BLDG    2,21852203
CASTLE HILL HOUSES BUILDING    3,21852204
CASTLE HILL PROJECTS BLDG    3,21852204
CASTLE HILL HOUSES BUILDING    4,21852205
CASTLE HILL PROJECTS BLDG    4,21852205
CASTLE HILL HOUSES BUILDING    5,21852206
CASTLE HILL PROJECTS BLDG    5,21852206
CASTLE HILL HOUSES BUILDING    6,21852207
CASTLE HILL PROJECTS BLDG    6,21852207
CASTLE HILL HOUSES BUILDING    7,21852208
CASTLE HILL PROJECTS BLDG    7,21852208
CASTLE HILL HOUSES BUILDING    8,21852209
CASTLE HILL PROJECTS BLDG    8,21852209
CASTLE HILL HOUSES BUILDING    9,21852210
CASTLE HILL PROJECTS BLDG    9,21852210
CASTLE HILL HOUSES BUILDING   10,21852211
CASTLE HILL PROJECTS BLDG   10,21852211
CASTLE HILL HOUSES BUILDING   11,21852212
CASTLE HILL PROJECTS BLDG   11,21852212
CASTLE HILL HOUSES BUILDING   12,21852213
CASTLE HILL PROJECTS BLDG   12,21852213
CASTLE HILL HOUSES BUILDING   13,21852214
CASTLE HILL PROJECTS BLDG   13,21852214
CASTLE HILL HOUSES BUILDING   14,21852215
CASTLE HILL PROJECTS BLDG   14,21852215
CASTLE HILL CHILDREN'S CENTER,21852216
CASTLE HILL CHILDRENS CENTER,21852216
CASTLE HILL COMMUNITY CENTER,21852216
CAT BRIAR ISLAND,21853501
CATALPA PLACE,21854001
CAULDWELL AVENUE,21862001
H WHITE WAY,21862002
HILTON WHITE WAY,21862002
WHITE WAY,21862002
CAYUGA AVENUE,21872001
CEDAR AVENUE,21882001
CEDAR PLACE,21882701
CENTRE STREET,21892001
CHAFFEE AVENUE,21897001
CHARLOTTE STREET,21902001
CHATTERTON AVENUE,21912001
CHESBOROUGH AVENUE,21920001
CHESBROUGH AVENUE,21920001
CHESTER STREET,21922001
CHESTNUT STREET,21932001
CHIMNEY SWEEP ISLAND,21933001
CHIMNEY SWEEP ISLANDS,21933001
CHIMNEY SWEEPS ISLAND,21933001
CHIMNEY SWEEPS ISLANDS,21933001
CHISHOLM STREET,21942001
CHOCTAW PLACE,21943001
CICERO AVENUE,21945001
CINCINATUS AVENUE,21947001
CINCINNATUS AVENUE,21947001
CITY ISLAND AVENUE,21952001
CITY ISLND AVENUE,21952001
CLAFLIN AVENUE,21962001
CLAREMONT PARKWAY,21972001
CLARENCE AVENUE,21982001
CLARKE PLACE,21992001
CLARKE PLACE,21992001
CLARKE PLACE EAST,21992002
EAST CLARKE PLACE,21992002
CLARKE PLACE WEST,21992501
WEST CLARKE PLACE,21992501
CLASON POINT LA NORTH,21996501
CLASON POINT LANE NORTH,21996501
CLASON POINT LN NORTH,21996501
CLASON POINT LA NORTH,21996501
CLASON POINT LANE NORTH,21996501
CLASON POINT LN NORTH,21996501
CLASON POINT LA NORTH,21996501
CLASON POINT LANE NORTH,21996501
CLASON POINT LN NORTH,21996501
CLASON POINT LA SOUTH,21996502
CLASON POINT LANE SOUTH,21996502
CLASON POINT LN SOUTH,21996502
CLASON POINT LA SOUTH,21996502
CLASON POINT LANE SOUTH,21996502
CLASON POINT LN SOUTH,21996502
CLASON POINT LA SOUTH,21996502
CLASON POINT LANE SOUTH,21996502
CLASON POINT LN SOUTH,21996502
CLASON POINT LANE,21996503
CLASON POINT LANE,21996503
CLASON POINT LANE,21996503
CLASON POINT GARDENS,21997001
CLASON POINT GARDENS COMPLEX,21997001
CLASON POINT GARDENS BLDG    1,21997002
CLASON POINT GARDENS BLDG    2,21997003
CLASON POINT GARDENS BLDG    3,21997004
CLASON POINT GARDENS BLDG    4,21997005
CLASON POINT GARDENS BLDG    5,21997006
CLASON POINT GARDENS BLDG    6,21997007
CLASON POINT GARDENS BLDG    7,21997008
CLASON POINT GARDENS BLDG    8,21997009
CLASON POINT GARDENS BLDG    9,21997010
CLASON POINT GARDENS BLDG   10,21997011
CLASON POINT GARDENS BLDG   11,21997012
CLASON POINT GARDENS BLDG   12,21997013
CLASON POINT GARDENS BLDG   13,21997014
CLASON POINT GARDENS BLDG   14,21997015
CLASON POINT GARDENS BLDG   15,21997016
CLASON POINT GARDENS BLDG   16,21997017
CLASON POINT GARDENS BLDG   17,21997018
CLASON POINT GARDENS BLDG   18,21997019
CLASON POINT GARDENS BLDG   19,21997020
CLASON POINT GARDENS BLDG   20,21997021
CLASON POINT GARDENS BLDG   21,21997022
CLASON POINT GARDENS BLDG   22,21997023
CLASON POINT GARDENS BLDG   23,21997024
CLASON POINT GARDENS BLDG   24,21997025
CLASON POINT GARDENS BLDG   25,21997026
CLASON POINT GARDENS BLDG   26,21997027
CLASON POINT GARDENS BLDG   27,21997028
CLASON POINT GARDENS BLDG   28,21997029
CLASON POINT GARDENS BLDG   29,21997030
CLASON POINT GARDENS BLDG   30,21997031
CLASON POINT GARDENS BLDG   31,21997032
CLASON POINT GARDENS BLDG   32,21997033
CLASON POINT GARDENS BLDG   33,21997034
CLASON POINT GARDENS BLDG   34,21997035
CLASON POINT GARDENS BLDG   35,21997036
CLASON POINT GARDENS BLDG   36,21997037
CLASON POINT GARDENS BLDG   37,21997038
CLASON POINT GARDENS BLDG   38,21997039
CLASON POINT GARDENS BLDG   39,21997040
CLASON POINT GARDENS BLDG   40,21997041
CLASON POINT GARDENS BLDG   41,21997042
CLASON POINT GARDENS BLDG   42,21997043
CLASON POINT GARDENS BLDG   43,21997044
CLASON POINT GARDENS BLDG   44,21997045
CLASON POINT GARDENS BLDG   45,21997046
CLASON POINT GARDENS BLDG   46,21997047
CLASON POINT PARK,21997501
CLAY AVENUE,22002001
A ROBINSON PLACE,22002002
ANDREW ROBINSON PLACE,22002002
ROBINSON PLACE,22002002
CLEMENTINE STREET,22005001
CLEMTINE STREET,22005001
CLIFFORD PLACE,22012001
CLIFFORD PLACE EAST,22012001
EAST CLIFFORD PLACE,22012001
CLIFFORD PLACE WEST,22013001
WEST CLIFFORD PLACE,22013001
CLINTON AVENUE,22022001
HILDA SINGLETON PLACE,22022002
SINGLETON PLACE,22022002
CLINTON PLACE,22032001
CLOSE AVENUE,22035001
CODDINGTON AVENUE,22042001
COLDEN AVENUE,22052001
COLES LANE,22056001
COLGATE AVENUE,22062001
COLLEGE AVENUE,22072001
COLLEGE ROAD,22072501
COLLIS PLACE,22075001
COLONIAL AVENUE,22082001
COMMERCE AVENUE,22089001
COMMONWEALTH AVENUE,22092001
COMMONWLTH AVENUE,22092001
I J JONES BOULEVARD,22092002
I JONES BOULEVARD,22092002
ISAIAH J JONES BOULEVARD,22092002
ISAIAH JONES BOULEVARD,22092002
JONES BOULEVARD,22092002
REV I J JONES BOULEVARD,22092002
REV I JONES BOULEVARD,22092002
REV ISAIAH J JONES BOULEVARD,22092002
REV ISAIAH JONES BOULEVARD,22092002
REV JONES BOULEVARD,22092002
REVEREND I J JONES BOULEVARD,22092002
REVEREND I JONES BOULEVARD,22092002
REVEREND ISAIAH J JONES BLVD,22092002
REVEREND ISAIAH JONES BOULEVARD,22092002
REVEREND JONES BOULEVARD,22092002
COMPTON AVENUE,22095001
CONCORD AVENUE,22102001
CONNELL PLACE,22107001
CONNER STREET,22109001
CONNOR STREET,22109001
CONTINENTAL AVENUE,22112001
CONTINENTL AVENUE,22112001
CO OP CITY BOULEVARD,22112501
CO-OP CITY BOULEVARD,22112501
COOP CITY BOULEVARD,22112501
COOPER AVENUE,22113001
COOPER PLACE,22113501
CORLEAR AVENUE,22122001
CORNELL AVENUE,22123001
CORNELL PLACE,22123501
CORRNELL PLACE,22123501
CORP FISCHER PLACE,22124001
CORP FISHER PLACE,22124001
CORP I FISCHER PLACE,22124001
CORP IRWIN FISCHER PLACE,22124001
CORP J FISHER PLACE,22124001
CORPORAL FISCHER PLACE,22124001
CORPORAL I FISCHER PLACE,22124001
CORPORAL IRWIN FISCHER PLACE,22124001
CORPORAL J FISHER PLACE,22124001
FISCHER PLACE,22124001
FISHER PLACE,22124001
CORSA AVENUE,22125001
COSTER STREET,22132001
CNTRY CLUB ROAD,22142001
COUNTRY CLUB ROAD,22142001
COURTLAND AVENUE,22152001
COURTLANDT AVENUE,22152001
COVE COURT,22155001
CRANFORD AVENUE,22162001
CRAVEN STREET,22165001
A P RANDOLPH STREET,22167001
CRAWFORD AVENUE,22167001
RANDOLPH STREET,22167001
CRESCENT AVENUE,22172001
CRESTON AVENUE,22182001
CRIMMINS AVENUE,22192001
CROES AVENUE,22202001
CROES PLACE,22202501
CROMWELL AVENUE,22212001
CROSBY AVENUE,22222001
CBE,22224001
CROSS BRONX EXPRESSWAY,22224001
CROSS BRONX EXPRESSWAY X,22224001
CROSS BX EXPRESSWAY,22224001
CBE,22224001
CROSS BRONX EXPRESSWAY,22224001
CROSS BRONX EXPRESSWAY X,22224001
CROSS BX EXPRESSWAY,22224001
CBE,22224001
CROSS BRONX EXPRESSWAY,22224001
CROSS BRONX EXPRESSWAY X,22224001
CROSS BX EXPRESSWAY,22224001
CROSS BRONX EXPRESSWAY SR NORTH,22224002
CROSS BRONX NORTH SERVICE ROAD,22224002
CROSS BRONX SERVICE ROAD NORTH,22224002
CROSS BX EXPRESSWAY N SERVICE RD,22224002
CROSS BX EXPRESSWAY SR NORTH,22224002
CROSS BX NORTH SERVICE ROAD,22224002
CROSS BX SERVICE ROAD NORTH,22224002
CROSS BRONX EXPRESSWAY SR SOUTH,22224003
CROSS BRONX EXPRESSWAY SVC RD S,22224003
CROSS BRONX SERVICE ROAD SOUTH,22224003
CROSS BRONX SOUTH SERVICE ROAD,22224003
CROSS BX EXPRESSWAY S SERVICE RD,22224003
CROSS BX EXPRESSWAY SR SOUTH,22224003
CROSS BX SERVICE ROAD SOUTH,22224003
CROSS BX SOUTH SERVICE ROAD,22224003
VETERANS MEM DRIVE,22224004
VETERANS MEMORIAL DRIVE,22224004
VETERANS' MEM DRIVE,22224004
VETERANS' MEMORIAL DRIVE,22224004
GARCIA PLACE,22224011
J GARCIA PLACE,22224011
JILL GARCIA PLACE,22224011
P O GARCIA PLACE,22224011
P O J GARCIA PLACE,22224011
P O JILL GARCIA PLACE,22224011
PO GARCIA PLACE,22224011
PO J GARCIA PLACE,22224011
PO JILL GARCIA PLACE,22224011
POLICE OFFICER GARCIA PLACE,22224011
POLICE OFFICER J GARCIA PLACE,22224011
POLICE OFFICER JILL GARCIA PLACE,22224011
CROSS STREET,22225001
CROTONA AVENUE,22232001
FRACASSI WAY,22232002
L FRACASSI WAY,22232002
